index,ca,c1,c2,m,f+,f-,f0,fdd,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
712,103.52832,0.01617887,-0.09214334,-0.45916126,0.157,-0.003,0.077,0.16,0.01468695,0.01110314,96.80448209,0.692129845,353.15,80,1,21,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.995635195
713,85.40462423,-0.0257166,-0.08442146,-0.45916126,0.157,-0.003,0.077,0.16,0.01468695,0.01110314,96.80448209,0.692129845,303.15,90,1,20,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
714,85.40462423,-0.0257166,-0.08442146,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,303.15,90,1,5,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
715,88.15370142,0.11024985,-0.09339,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,353.15,80,1,1,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.50965048
716,85.20459947,-0.02719911,-0.07994301,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,353.15,80,1,16,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.995635195
717,104.8692418,0.10732276,-0.11541595,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,353.15,80,1,2,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.8255759
718,100.5495005,0.00779891,-0.09764778,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,353.15,80,1,111,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,1.995635195
719,103.52832,0.01617887,-0.09214334,-0.34956978,0.192,0.012,0.102,0.18,0.18468593,0.09915189,56.69081147,0.573669866,353.15,80,1,69,2.5,300,1.67,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.77815125
720,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,20,1,0.056409068,10,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.301029996
721,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,20,1,0.052637186,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
722,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,20,1,0.050803704,250,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
723,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,323.15,20,1,0.883270588,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.176091259
724,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,333.15,20,1,0.358279245,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.204119983
725,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,20,1,0.179836686,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
726,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,363.15,20,1,0.028449943,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.322219295
727,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,20,1,0.061075088,50,4600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
728,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,20,1,0.084372973,50,12100,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
729,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,80,1,0.048144177,50,17300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
730,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,80,1,0.044929513,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
731,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,80,1,0.015516898,50,4300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
732,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,80,1,0.029596585,50,4300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
733,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,80,1,0.075732348,50,4300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
734,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,5,1,0.05684459,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.322219295
735,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,30,1,0.050143707,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
736,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,40,1,0.056979736,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.255272505
737,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,31,2.1,0.0865375,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
738,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,42,3.2,0.169594406,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
739,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,50,4,0.186597368,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
740,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,30,0.5,0.064857307,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
741,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,40,0.333333333,0.058060914,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
742,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,40,0.333333333,0.054080378,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
743,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,50,0.25,0.036110497,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
744,179.6257513,-0.02684731,-0.09648615,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,60,0.2,0.026849765,50,8600,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
745,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,22,1,0.182341463,5,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.51851394
746,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,22,1,0.040993939,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.51851394
747,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,22,1,0.042275,50,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.568201724
748,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,22,1,0.045408163,200,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.491361694
749,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,22,1,0.063221239,20,1880,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.707570176
750,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,22,1,0.068233333,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.770852012
751,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,343.15,22,1,0.111853211,20,5080,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.740362689
752,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,324.15,22,1,0.356,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.025305865
753,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,333.15,22,1,0.122375,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.880813592
754,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,363.15,22,1,0.076285714,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.322219295
755,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,16,2.2,0.043511111,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
756,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,28,0.647058824,0.023812709,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.643452676
757,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,35,0.458333333,0.016323144,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.672097858
758,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,16,0.454545455,0.045036145,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
759,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,26,1.6,0.044989011,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.633468456
760,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,31,2.1,0.059766423,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
761,85.40462423,-0.0257166,-0.08442146,-0.53462947,0.135,0.019,0.077,0.116,0.51068782,0.46894356,98.99202821,0.668724376,353.15,43,3.3,0.089,20,3560,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.653212514
762,179.6257513,-0.02684731,-0.09648615,-0.42426634,0.124,0.009,0.066,0.115,0.16093213,0.13116894,165.9060737,0.703555954,353.15,20,1,0.039183673,50,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.414973348
763,179.6257513,-0.02684731,-0.09648615,-0.4567256,0.146,0.04,0.093,0.106,0.18505776,0.14389814,103.9200522,0.571060846,353.15,20,1,0.102524272,50,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.361727836
764,179.6257513,-0.02684731,-0.09648615,-0.47873696,0.122,0.019,0.07,0.103,0.3452989,0.32549503,104.020435,0.678152954,353.15,20,1,0.141298701,100,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.361727836
765,179.6257513,-0.02684731,-0.09648615,-0.48529588,0.14,0.044,0.092,0.096,0.31776039,0.29443593,97.05687279,0.652592713,353.15,20,1,0.208130081,100,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.342422681
766,179.6257513,-0.02684731,-0.09648615,-0.48907049,0.12,0.019,0.069,0.101,0.36501197,0.3305537,95.25056595,0.652144288,353.15,20,1,1.930394432,100,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.591064607
767,179.6257513,-0.02684731,-0.09648615,-0.47021942,0.141,0.037,0.089,0.104,0.37097008,0.31412596,94.80502499,0.573664042,353.15,20,1,1.18974359,100,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.832508913
768,179.6257513,-0.02684731,-0.09648615,-0.48010409,0.116,0.031,0.073,0.085,0.33755327,0.29856394,105.9776735,0.676312663,353.15,20,1,0.6,10,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.491361694
769,179.6257513,-0.02684731,-0.09648615,-0.47265452,0.15,0.066,0.108,0.084,0.34079214,0.28679945,108.1092122,0.57468319,353.15,20,1,0.128805031,10,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.342422681
770,179.6257513,-0.02684731,-0.09648615,-0.44411599,0.128,0.03,0.079,0.098,0.22951702,0.17533509,113.674468,0.577956113,353.15,20,1,0.218372703,5,320,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.017033339
771,179.6257513,-0.02684731,-0.09648615,-0.37724641,0.169,0.01,0.09,0.159,0.06327876,0.0223609,102.07807,0.51704016,353.15,20,1,0.768,5,640,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.69019608
772,179.6257513,-0.02684731,-0.09648615,-0.41201937,0.19,0,0.095,0.19,0.02639545,-0.01226401,98.7841822,0.554626351,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.447636857
773,179.6257513,-0.02684731,-0.09648615,-0.41201937,0.19,0,0.095,0.19,0.02639545,-0.01226401,98.7841822,0.554626351,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.447636857
774,179.6257513,-0.02684731,-0.09648615,-0.41122269,0.18,0,0.09,0.18,0.03735042,-0.00619204,98.745333,0.552873416,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.454076354
775,179.6257513,-0.02684731,-0.09648615,-0.41122269,0.18,0,0.09,0.18,0.03735042,-0.00619204,98.745333,0.552873416,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.44727687
776,179.6257513,-0.02684731,-0.09648615,-0.41240967,0.185,0.001,0.093,0.184,0.03344973,0.00326103,104.2513736,0.546438222,353.15,20,1,0.5,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.462748848
777,179.6257513,-0.02684731,-0.09648615,-0.41240967,0.185,0.001,0.093,0.184,0.03344973,0.00326103,104.2513736,0.546438222,353.15,20,1,1.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.445273887
778,179.6257513,-0.02684731,-0.09648615,-0.41398386,0.122,0.001,0.061,0.121,0.03347647,-0.00996626,99.78390811,0.553135483,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.433996585
779,179.6257513,-0.02684731,-0.09648615,-0.41398386,0.122,0.001,0.061,0.121,0.03347647,-0.00996626,99.78390811,0.553135483,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.450130627
780,179.6257513,-0.02684731,-0.09648615,-0.41063425,0.112,0.002,0.057,0.11,0.0400728,-0.00836887,100.6890022,0.544813408,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.441578662
781,179.6257513,-0.02684731,-0.09648615,-0.41063425,0.112,0.002,0.057,0.11,0.0400728,-0.00836887,100.6890022,0.544813408,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.446682353
782,179.6257513,-0.02684731,-0.09648615,-0.41749087,0.103,0.001,0.052,0.102,0.02918561,-0.00216498,99.29394588,0.54916954,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.44620979
783,179.6257513,-0.02684731,-0.09648615,-0.41749087,0.103,0.001,0.052,0.102,0.02918561,-0.00216498,99.29394588,0.54916954,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.440671503
784,179.6257513,-0.02684731,-0.09648615,-0.41829642,0.086,0.002,0.044,0.084,0.03311365,-0.00281481,103.1116009,0.539135296,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.446087021
785,179.6257513,-0.02684731,-0.09648615,-0.41829642,0.086,0.002,0.044,0.084,0.03311365,-0.00281481,103.1116009,0.539135296,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.447158031
786,179.6257513,-0.02684731,-0.09648615,-0.41394685,0.154,0,0.077,0.154,0.03397346,-0.00445822,99.72641991,0.554346813,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.464737274
787,179.6257513,-0.02684731,-0.09648615,-0.41394685,0.154,0,0.077,0.154,0.03397346,-0.00445822,99.72641991,0.554346813,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.459392488
788,179.6257513,-0.02684731,-0.09648615,-0.40720631,0.153,0.001,0.077,0.152,0.03894957,-0.00705613,98.7127555,0.549891679,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.449695299
789,179.6257513,-0.02684731,-0.09648615,-0.40720631,0.153,0.001,0.077,0.152,0.03894957,-0.00705613,98.7127555,0.549891679,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.44727919
790,179.6257513,-0.02684731,-0.09648615,-0.40821948,0.134,-0.002,0.066,0.136,0.0413325,-0.00425566,99.16373741,0.551819325,353.15,20,1,0.166666667,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.44727919
791,179.6257513,-0.02684731,-0.09648615,-0.40821948,0.134,-0.002,0.066,0.136,0.0413325,-0.00425566,99.16373741,0.551819325,353.15,20,1,2,20,4941.176471,0.17,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.449969009
792,179.6257513,-0.02684731,-0.09648615,-0.41240967,0.185,0.001,0.093,0.184,0.03344973,0.00326103,104.2513736,0.546438222,353.15,20,1,0.5,20,4941.176471,0.17,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.449537733
793,179.6257513,-0.02684731,-0.09648615,-0.41240967,0.185,0.001,0.093,0.184,0.03344973,0.00326103,104.2513736,0.546438222,353.15,20,1,4.166666667,20,4941.176471,0.17,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,0.449427764
794,157.418628,-0.02343176,-0.10109488,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.414973348
795,157.418628,-0.02343176,-0.10109488,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.414973348
796,88.1398339,-0.02391834,-0.09760623,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.447158031
797,88.1398339,-0.02391834,-0.09760623,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.431363764
798,179.6257513,-0.02684731,-0.09648615,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.380211242
799,179.6257513,-0.02684731,-0.09648615,-0.71707958,0.232,0.207,0.219,0.025,0.07437743,-0.71707958,117.08576,0.618221208,373.15,100,0.25,16,2,50,10,147,3.4,0,1.306,112.6,1.551,2.14,-17,173,-0.662757832
800,179.6257513,-0.02684731,-0.09648615,-0.46659212,0.113,0.051,0.082,0.062,0.32400448,0.28445676,102.3562061,0.58810683,353.15,20,1,0.084,5,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.491361694
801,179.6257513,-0.02684731,-0.09648615,-0.46659212,0.113,0.051,0.082,0.062,0.32400448,0.28445676,102.3562061,0.58810683,353.15,20,1,0.074,10,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.568201724
802,179.6257513,-0.02684731,-0.09648615,-0.46659212,0.113,0.051,0.082,0.062,0.32400448,0.28445676,102.3562061,0.58810683,353.15,20,1,0.26,50,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.544068044
803,179.6257513,-0.02684731,-0.09648615,-0.43301104,0.169,0.012,0.09,0.157,0.15415377,0.14747634,155.3159887,0.63920984,353.15,20,1,5.1,5,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.361727836
804,179.6257513,-0.02684731,-0.09648615,-0.43301104,0.169,0.012,0.09,0.157,0.15415377,0.14747634,155.3159887,0.63920984,353.15,20,1,2,50,1280,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.361727836
805,179.6257513,-0.02684731,-0.09648615,-0.46748781,0.111,0.034,0.073,0.077,0.30790253,0.3019247,110.6480558,0.580145826,353.15,20,1,0.1,1.5,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.029383778
806,179.6257513,-0.02684731,-0.09648615,-0.46748781,0.111,0.034,0.073,0.077,0.30790253,0.3019247,110.6480558,0.580145826,353.15,20,1,0.054,3,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.041392685
807,179.6257513,-0.02684731,-0.09648615,-0.46748781,0.111,0.034,0.073,0.077,0.30790253,0.3019247,110.6480558,0.580145826,353.15,20,1,0.27,10,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.991226076
808,179.6257513,-0.02684731,-0.09648615,-0.46748781,0.111,0.034,0.073,0.077,0.30790253,0.3019247,110.6480558,0.580145826,353.15,20,1,0.55,50,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.017033339
809,179.6257513,-0.02684731,-0.09648615,-0.45063985,0.168,-0.003,0.083,0.171,0.15899494,0.1557684,90.67462613,0.531873136,353.15,20,1,1.5,3,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.698970004
810,179.6257513,-0.02684731,-0.09648615,-0.45063985,0.168,-0.003,0.083,0.171,0.15899494,0.1557684,90.67462613,0.531873136,353.15,20,1,2.5,5,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.954242509
811,179.6257513,-0.02684731,-0.09648615,-0.45063985,0.168,-0.003,0.083,0.171,0.15899494,0.1557684,90.67462613,0.531873136,353.15,20,1,3,50,3200,0.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.77815125
812,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,4800,0.833333333,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.785329835
813,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,2900,1.379310345,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.69019608
814,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,2300,1.739130435,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.568201724
815,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,1800,2.222222222,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.612783857
816,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,1500,2.666666667,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.602059991
817,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,2.8,632,6.329113924,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.612783857
818,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,333.15,10,1,1.5,1.8,632,6.329113924,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.491361694
819,88.1398339,-0.02391834,-0.09760623,-0.43307371,0.099,0.073,0.086,0.026,0.24410534,0.2098847,98.68584759,0.550444931,303.15,10,1,1.5,4.1,632,6.329113924,78.11,2.1,0,0.879,88.9,1.501,0,6,81,1.442479769
