Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),CA,C1,C2,CM,P1,P2,BA,BV,t,P,CO/H2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
232,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,24,2,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.107088509,0.216420949,0.199208062,98.19345539,0.53590314,333.15,40,1,24,2,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.158362492
233,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,2,4,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.107088509,0.216420949,0.199208062,98.19345539,0.53590314,333.15,40,1,2,4,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.838849091
234,C=CC1=CC=CC=C1,Rh,FC(F)(F)C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.FC(F)(F)C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.082978738,0.217467879,0.216918337,158.957817,0.576704016,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.075546961
235,C=CC1=CC=CC=C1,Rh,FC1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.FC1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.104055993,0.215526116,0.197241907,98.35750861,0.542943999,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.152288344
236,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1.CC1=CC(C)=CC(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.107053043,0.216915332,0.200954201,97.62695253,0.53401626,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.1430148
237,C=CC1=CC=CC=C1,Rh,COC1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.COC1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.107214301,0.216959963,0.200266398,96.92138719,0.53840151,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.260071388
238,C=CC1=CC=CC=C1,Rh,COC1=CC=CC=C1P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.COC1=CC=CC=C1P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC=CC=C1P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.100426655,0.211289664,0.197817113,97.94718141,0.584647549,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.064457989
239,C=CC1=CC=CC=C1,Rh,N(C)(C)C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.N(C)(C)C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],N(C)(C)C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.104519087,0.217069969,0.198526969,96.86329043,0.543357482,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.33243846
240,C=CC1=CC=CC=C1,Rh,CC(C)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.CC(C)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.103751764,0.205792813,0.190895801,110.8379132,0.529689247,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.826074803
241,C=CC1=CC=CC=C1,Rh,CC(C)(C)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.CC(C)(C)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.088720139,0.211899724,0.197622973,109.6595367,0.566850307,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
242,C=CC1=CC=CC=C1,Rh,C1=CC=C(N2C=CC=C2P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(N2C=CC=C2P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(N2C=CC=C2P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.048138321,0.199715465,0.195668916,98.55232234,0.6792944,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.021189299
243,C=CC1=CC=CC=C1,Rh,N(CC)(CC)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.N(CC)(CC)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],N(CC)(CC)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,4,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.067271695,0.247741212,0.246894001,159.8608541,0.619263651,313.15,40,1,24,4,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.240549248
244,C=CC1=CC=CC=C1,Rh,C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P->%161C1=CC=CC=C1.C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P->%171C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P1C1=CC=CC=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,85.3619317,-0.086168799,0.038186577,-0.078528669,0.211982926,0.197082061,106.532678,0.598071189,313.15,40,1,24,8,2000,0.25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
245,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP->%16(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F).FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP->%17(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F).[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CC1=CC=CC=C1,353.15,40,1,0.083333333,5,2000,10,151.5761386,-0.098823896,-0.0337368,-0.090353932,0.398316763,0.394625435,154.3779045,0.774564387,353.15,40,1,0.083333333,5,2000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.361727836
246,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,0.166666667,5,2000,10,151.5761386,-0.098823896,-0.0337368,-0.07380333,0.397856982,0.371378488,93.48539744,0.77153606,353.15,40,1,0.166666667,5,2000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.763427994
247,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,353.15,40,1,0.416666667,5,2000,10,151.5761386,-0.098823896,-0.0337368,-0.056261845,0.376018954,0.369533722,101.8694185,0.67255055,353.15,40,1,0.416666667,5,2000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.72427587
248,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,1,5,2000,10,87.39052584,-0.098099726,-0.03432814,-0.07380333,0.397856982,0.371378488,93.48539744,0.77153606,353.15,40,1,1,5,2000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.812913357
249,C=CCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,1,5,2000,10,86.52014523,-0.097025505,-0.034436355,-0.07380333,0.397856982,0.371378488,93.48539744,0.77153606,353.15,40,1,1,5,2000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.799340549
250,C=CCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.088892107,0.216977542,0.19821834,98.7841822,0.554626351,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.431363764
251,C=CCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.088892107,0.216977542,0.19821834,98.7841822,0.554626351,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.491361694
252,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P->%16(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P->%17(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.094497577,0.215989654,0.203709817,98.16899213,0.718068627,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.579783597
253,C=CCCCC,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.087910715,0.377266678,0.365611887,98.62033961,0.648457883,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.462397998
254,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.069108472,0.389864122,0.38126271,151.3179959,0.82102008,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.924279286
255,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,8000,10,87.39052584,-0.098099726,-0.03432814,-0.069108472,0.389864122,0.38126271,151.3179959,0.82102008,343.15,20,1,1,3,8000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.491361694
256,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,8,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.069108472,0.389864122,0.38126271,151.3179959,0.82102008,343.15,8,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.819543936
257,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C(OP->%16(OC2=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C2)OC3=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C3)C=CC=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C(OP->%17(OC2=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C2)OC3=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C3)C=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C(OP(OC2=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C2)OC3=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=CC=C3)C=CC=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,87.39052584,-0.098099726,-0.03432814,-0.082550235,0.401718327,0.397940372,173.4209039,0.748264536,343.15,20,1,1,3,800,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.045757491
