index,ca,c1,c2,m,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
87,89.64786461,-0.066115693,-0.003654671,-0.086972441,0.279093703,0.260924717,97.27715384,0.549786852,393.15,10,1,16,4,100,7.750916546,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.307560863
88,89.90004789,-0.098954967,-0.033904554,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,433.15,30,1,4,5,10000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
89,87.39052584,-0.098099726,-0.03432814,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,393.15,30,1,1,5,10000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
90,86.52014523,-0.097025505,-0.034436355,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,393.15,30,1,1,5,10000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.69019608
91,151.5761386,-0.098823896,-0.0337368,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,393.15,30,1,1,5,10000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
92,87.33580996,-0.098602735,-0.035664008,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,393.15,30,1,1,5,10000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
93,87.33580996,-0.098602735,-0.035664008,-0.091067871,0.383548628,0.36186109,107.4537636,0.54916954,413.15,30,1,1,5,100000,4.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
94,85.3619317,-0.086168799,0.038186577,-0.00339673,0.332261446,0.185786031,94.66113779,0.445129053,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
95,85.3619317,-0.086168799,0.038186577,-0.103602038,0.344165229,0.212274024,84.15866478,0.455349655,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
96,85.3619317,-0.086168799,0.038186577,-0.095813959,0.34565584,0.213555257,83.85944155,0.510913623,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.50965048
97,85.3619317,-0.086168799,0.038186577,-0.095823202,0.345662147,0.213554567,83.86473501,0.510896152,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.50965048
98,89.62573535,-0.105519562,0.033941616,-0.00339673,0.332261446,0.185786031,94.66113779,0.445129053,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.865301426
99,89.62573535,-0.105519562,0.033941616,-0.103602038,0.344165229,0.212274024,84.15866478,0.455349655,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.123384909
100,89.62573535,-0.105519562,0.033941616,-0.095813959,0.34565584,0.213555257,83.85944155,0.510913623,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
101,89.62573535,-0.105519562,0.033941616,-0.095823202,0.345662147,0.213554567,83.86473501,0.510896152,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.50965048
102,110.0845617,-0.094997285,-0.046270184,-0.00339673,0.332261446,0.185786031,94.66113779,0.445129053,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.017374096
103,110.0845617,-0.094997285,-0.046270184,-0.103602038,0.344165229,0.212274024,84.15866478,0.455349655,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.034762106
104,110.0845617,-0.094997285,-0.046270184,-0.095813959,0.34565584,0.213555257,83.85944155,0.510913623,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.575407797
105,110.0845617,-0.094997285,-0.046270184,-0.095823202,0.345662147,0.213554567,83.86473501,0.510896152,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.431959096
106,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,3,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
107,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.31386722
108,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
109,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,0.9,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
110,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.431363764
111,89.62573535,-0.105519562,0.033941616,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.431363764
112,89.62573535,-0.105519562,0.033941616,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
113,89.62573535,-0.105519562,0.033941616,-0.06977341,0.203302814,0.183028668,85.75703755,0.606014722,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
114,89.62573535,-0.105519562,0.033941616,-0.090915031,0.202319086,0.18209854,84.67337355,0.518565971,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
115,89.62573535,-0.105519562,0.033941616,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
116,107.6356682,-0.105900363,0.034763165,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
117,153.8782999,-0.106133877,0.034055888,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
118,110.4869889,-0.106191533,0.033939699,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
119,87.18861681,-0.103751388,0.03588864,-0.100631803,0.197666032,0.192268585,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.568201724
120,150.2060385,-0.077768909,-0.04632696,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.903089987
121,86.28165909,-0.078149976,-0.04115445,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.049218023
122,115.5599303,-0.073468863,-0.03731539,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
123,94.07707938,-0.094293116,-0.029503801,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.079181246
124,87.72957875,-0.090811871,-0.03078658,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
125,88.03829144,-0.092209988,-0.04025504,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.886490725
126,171.5749876,-0.090734608,-0.041621574,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
127,90.23794522,-0.080145675,-0.035157207,-0.064571017,0.198928955,0.180402929,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.612783857
128,85.40405422,-0.083199202,-0.042659118,-0.064542312,0.198927085,0.18040865,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.328379603
129,85.47033295,-0.082414752,-0.043349295,-0.064542312,0.198927085,0.18040865,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.968482949
130,103.0002273,-0.089622364,-0.041058538,-0.064542312,0.198927085,0.18040865,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.929418926
131,92.61029615,-0.075177584,-0.040597892,-0.064542312,0.198927085,0.18040865,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.672097858
132,110.9557261,-0.085351378,-0.038110017,-0.099946822,0.211472931,0.178553873,85.54509958,0.481509737,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
133,85.40783955,-0.079663765,-0.045509744,-0.064542312,0.198927085,0.18040865,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
134,86.59293901,-0.083941393,-0.038479486,-0.099946822,0.211472931,0.178553873,85.54509958,0.481509737,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.707570176
135,85.3619317,-0.086168799,0.038186577,-0.088555294,0.204218149,0.181547965,83.53917096,0.549396664,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.204119983
136,85.3619317,-0.086168799,0.038186577,-0.085887153,0.202056021,0.17720573,84.18450505,0.570926901,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
137,85.3619317,-0.086168799,0.038186577,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
138,85.3619317,-0.086168799,0.038186577,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,2,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
139,85.3619317,-0.086168799,0.038186577,-0.076625522,0.181509786,0.176385005,84.96962446,0.632797941,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.230448921
140,85.3619317,-0.086168799,0.038186577,-0.041472368,0.206901804,0.190269372,84.06528291,0.583791465,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
141,85.3619317,-0.086168799,0.038186577,-0.087115761,0.203666367,0.179436138,84.14668912,0.527872251,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
142,85.3619317,-0.086168799,0.038186577,-0.089594051,0.203708779,0.17962992,83.3365917,0.546665347,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.204119983
143,85.3619317,-0.086168799,0.038186577,-0.070935548,0.197841022,0.183116895,84.18064699,0.567817042,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
144,85.3619317,-0.086168799,0.038186577,-0.081208487,0.199083914,0.180911206,84.17334183,0.563792862,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
145,85.3619317,-0.086168799,0.038186577,-0.088656335,0.191532525,0.167084334,84.29642176,0.589469577,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.602059991
146,85.3619317,-0.086168799,0.038186577,-0.05864423,0.17852059,0.165503307,84.73980507,0.615472419,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
147,85.3619317,-0.086168799,0.038186577,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,10.34,1,8,3,5000,0.4,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.041392685
148,90.02922612,-0.088955351,-0.038924121,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
149,90.2325276,-0.094427838,-0.040085074,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
150,85.32333115,-0.087033601,-0.038890948,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
151,85.40405422,-0.083191468,-0.042652907,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.763427994
152,89.62573535,-0.105519562,0.033941616,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.72427587
153,107.6356682,-0.105900363,0.034763165,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
154,153.8782999,-0.106133877,0.034055888,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.653212514
155,110.4869889,-0.106191533,0.033939699,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.531478917
156,87.18861681,-0.103751388,0.03588864,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
157,115.5599303,-0.073468863,-0.03731539,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
158,112.064967,-0.074009202,-0.037367387,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
159,116.7637119,-0.068270384,-0.038056731,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
160,150.2060385,-0.077768909,-0.04632696,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.255272505
161,124.0447296,-0.088578293,-0.040603598,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.977723605
162,87.5275478,-0.08979118,-0.040863964,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
163,110.0845617,-0.094997285,-0.046270184,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.380211242
164,171.5749876,-0.090734608,-0.041621574,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
165,90.23794522,-0.080145675,-0.035157207,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
166,88.03829144,-0.092209988,-0.04025504,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
167,82.98402858,-0.105383019,-0.031863207,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.301029996
168,114.6127322,-0.097643385,-0.038087317,-0.082593004,0.200141886,0.180624759,84.97447011,0.551097186,353.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
169,171.5749876,-0.090734608,-0.041621574,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.591064607
170,90.16117642,-0.085356598,-0.035830321,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.740362689
171,106.5638213,-0.075043959,-0.03607778,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
172,103.4089036,-0.084959697,-0.045020526,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
173,107.3646576,-0.072295247,-0.044040558,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.176091259
174,177.9735839,-0.0942908,-0.030052189,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
175,117.73477,-0.097019653,-0.036005713,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
176,187.4797032,-0.090581811,-0.03620422,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
177,89.42960728,-0.094661619,-0.037172768,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.414973348
178,86.32034451,-0.092994412,-0.033959866,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
179,88.85079473,-0.092845213,-0.030377689,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
180,89.8028561,-0.092653145,-0.033697086,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.740362689
181,111.4862807,-0.092401763,-0.033363769,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.716003344
182,87.28817434,-0.096619063,-0.033346435,-0.096151418,0.211386347,0.188820956,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.079181246
183,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
184,85.3619317,-0.086168799,0.038186577,-0.068013977,0.317218628,0.303490183,83.16860371,0.702961936,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.194976603
185,85.3619317,-0.086168799,0.038186577,-0.007274617,0.325145523,0.319854382,96.53493301,0.729343319,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.004798883
186,85.3619317,-0.086168799,0.038186577,-0.002621367,0.313797846,0.309660041,104.6969376,0.763569232,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.004798883
187,85.3619317,-0.086168799,0.038186577,-0.004269029,0.299150604,0.290262218,83.68616221,0.714824823,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.231138825
188,85.3619317,-0.086168799,0.038186577,-0.071623915,0.319303387,0.307711667,83.71929157,0.628960119,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.500602351
189,85.3619317,-0.086168799,0.038186577,-0.047030502,0.310712304,0.299249039,84.55691935,0.720928066,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.788370416
190,85.3619317,-0.086168799,0.038186577,-0.043546371,0.304368523,0.302591601,84.18405581,0.719501258,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
191,85.3619317,-0.086168799,0.038186577,-0.060980618,0.314704898,0.302091744,84.30822909,0.690190552,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.688629171
192,85.3619317,-0.086168799,0.038186577,-0.053627876,0.314423115,0.30006163,84.40820509,0.710416278,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
193,85.3619317,-0.086168799,0.038186577,-0.0337595,0.300835899,0.298299785,83.63306223,0.64626817,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
194,85.3619317,-0.086168799,0.038186577,-0.051428192,0.308212087,0.304734314,84.77638184,0.703189061,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.907997321
195,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,333.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.753327667
196,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.629731418
197,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,5,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
198,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,10,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.688629171
199,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,40,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
200,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,-0.720159303
201,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.753327667
202,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,41.05,0,23.8,0.782,52.5,1.344,3.44,-44,82,-0.753327667
203,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.720159303
204,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,32.04,-0.5,20.2,0.791,40.5,1.328,2.87,-97,65,-0.753327667
205,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
206,85.3619317,-0.086168799,0.038186577,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,2000,1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
207,90.02922612,-0.088955351,-0.038924121,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.629731418
208,92.56330931,-0.085350952,-0.038105166,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.212608093
209,88.32939763,-0.088628025,-0.038859925,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
210,87.91344199,-0.082147021,-0.037843021,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.865301426
211,85.32333115,-0.087033601,-0.038890948,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
212,85.40405422,-0.083191468,-0.042652907,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.06069784
213,90.45123452,-0.07636834,-0.036585481,-0.063049604,0.315439311,0.301853853,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.123384909
